Image Number,Distance in mm,Distance in pixels
1(1).jpg,4.335884783902138,112.73300438596492
1(2).jpg,5.350666329070724,139.1173245614035
1(3).jpg,5.904183535526316,153.50877192982458
1(4).jpg,6.051788123914474,157.3464912280702
1(5).jpg,6.088689271011513,158.3059210526316
1(6).jpg,5.775029520686679,150.15076754385967
1(7).jpg,7.0112179484375,182.29166666666669
1(8).jpg,6.679107624564145,173.65679824561406
1(9).jpg,7.214174257471218,187.5685307017544
1(10).jpg,7.103470816180099,184.6902412280702
1(11).jpg,7.214174257471218,187.5685307017544
1(12).jpg,7.214174257471218,187.5685307017544
1(13).jpg,7.361778845859375,191.40625
1(14).jpg,7.269525978116777,189.0076754385965
1(15).jpg,7.398679992956415,192.36567982456143
1(16).jpg,7.361778845859375,191.40625
1(17).jpg,8.43191211167352,219.2297149122807
1(18).jpg,7.398679992956415,192.36567982456143
1(19).jpg,8.118252361348684,211.0745614035088
1(20).jpg,7.490932860699014,194.76425438596493
1(21).jpg,8.39501096457648,218.27028508771932
1(22).jpg,8.044450067154605,209.15570175438597
1(23).jpg,8.413461538125,218.75000000000003
1(24).jpg,8.39501096457648,218.27028508771932
1(25).jpg,7.989098346509047,207.71655701754386
1(26).jpg,8.210505229091284,213.4731359649123
1(27).jpg,8.302758096833882,215.8717105263158
1(28).jpg,8.339659243930921,216.8311403508772
1(29).jpg,8.265856949736843,214.9122807017544
1(30).jpg,8.247406376188323,214.4325657894737
1(31).jpg,8.284307523285362,215.3919956140351
1(32).jpg,8.43191211167352,219.2297149122807
1(33).jpg,8.339659243930921,216.8311403508772
1(34).jpg,8.376560391027962,217.7905701754386
1(35).jpg,8.727121288449837,226.90515350877195
1(36).jpg,8.727121288449837,226.90515350877195
1(37).jpg,8.800923582643915,228.82401315789474
1(38).jpg,8.413461538125,218.75000000000003
1(39).jpg,8.579516700061678,223.06743421052633
1(40).jpg,8.671769567804276,225.46600877192984
1(41).jpg,8.542615552964639,222.10800438596493
1(42).jpg,8.561066126513158,222.58771929824562
1(43).jpg,8.708670714901317,226.42543859649123
1(44).jpg,8.727121288449837,226.90515350877195
1(45).jpg,8.745571861998357,227.38486842105266
1(46).jpg,8.985429318129112,233.62116228070178
1(47).jpg,8.708670714901317,226.42543859649123
1(48).jpg,8.597967273610198,223.54714912280704
1(49).jpg,8.764022435546876,227.86458333333334
1(50).jpg,8.911627023935033,231.70230263157896
1(51).jpg,8.856275303289474,230.26315789473685
1(52).jpg,8.708670714901317,226.42543859649123
1(53).jpg,8.671769567804276,225.46600877192984
1(54).jpg,8.5057144058676,221.14857456140354
1(55).jpg,8.634868420707237,224.50657894736844
1(56).jpg,8.930077597483553,232.18201754385967
1(57).jpg,8.948528171032073,232.66173245614036
1(58).jpg,8.727121288449837,226.90515350877195
1(59).jpg,9.09613275942023,236.49945175438597
1(60).jpg,9.059231612323192,235.54002192982458
1(61).jpg,8.985429318129112,233.62116228070178
1(62).jpg,9.077682185871712,236.0197368421053
1(63).jpg,9.040781038774671,235.06030701754386
1(64).jpg,9.003879891677633,234.10087719298247
1(65).jpg,9.243737347808388,240.3371710526316
1(66).jpg,8.800923582643915,228.82401315789474
1(67).jpg,9.280638494905428,241.296600877193
1(68).jpg,8.985429318129112,233.62116228070178
1(69).jpg,9.206836200711349,239.3777412280702
1(70).jpg,9.22528677425987,239.8574561403509
1(71).jpg,9.262187921356908,240.8168859649123
1(72).jpg,9.15148448006579,237.93859649122808
1(73).jpg,9.040781038774671,235.06030701754386
1(74).jpg,9.15148448006579,237.93859649122808
1(75).jpg,9.280638494905428,241.296600877193
1(76).jpg,9.206836200711349,239.3777412280702
1(77).jpg,9.22528677425987,239.8574561403509
1(78).jpg,9.15148448006579,237.93859649122808
1(79).jpg,9.262187921356908,240.8168859649123
1(80).jpg,9.243737347808388,240.3371710526316
1(81).jpg,9.188385627162829,238.89802631578948
1(82).jpg,9.15148448006579,237.93859649122808
1(83).jpg,9.280638494905428,241.296600877193
1(84).jpg,9.22528677425987,239.8574561403509
1(85).jpg,9.188385627162829,238.89802631578948
1(86).jpg,8.708670714901317,226.42543859649123
1(92).jpg,9.206836200711349,239.3777412280702
1(93).jpg,9.299089068453949,241.7763157894737
1(94).jpg,9.243737347808388,240.3371710526316
1(96).jpg,9.317539642002467,242.2560307017544
1(98).jpg,9.206836200711349,239.3777412280702
1(99).jpg,9.22528677425987,239.8574561403509
1(100).jpg,9.22528677425987,239.8574561403509
1(101).jpg,9.299089068453949,241.7763157894737
1(102).jpg,9.243737347808388,240.3371710526316
1(103).jpg,8.358109817479441,217.31085526315792
1(104).jpg,9.299089068453949,241.7763157894737
1(105).jpg,9.354440789099508,243.2154605263158
1(106).jpg,9.317539642002467,242.2560307017544
1(107).jpg,9.409792509745067,244.65460526315792
1(108).jpg,9.889507422006579,257.12719298245617
1(109).jpg,10.203167172331415,265.2823464912281
1(110).jpg,10.01866143684622,260.4851973684211
1(111).jpg,10.055562583943257,261.44462719298247
1(112).jpg,10.221617745879934,265.76206140350877
1(113).jpg,10.184716598782895,264.8026315789474
1(114).jpg,10.166266025234375,264.3229166666667
1(115).jpg,10.203167172331415,265.2823464912281
1(116).jpg,10.461475202010691,271.9983552631579
1(117).jpg,10.221617745879934,265.76206140350877
1(118).jpg,10.645980937495889,276.79550438596493
1(119).jpg,10.645980937495889,276.79550438596493
1(120).jpg,10.68288208459293,277.75493421052636
1(121).jpg,10.590629216850331,275.35635964912285
1(122).jpg,10.645980937495889,276.79550438596493
1(123).jpg,10.645980937495889,276.79550438596493
1(124).jpg,10.719783231689968,278.7143640350877
1(125).jpg,11.051893555563323,287.3492324561404
1(126).jpg,11.070344129111843,287.8289473684211
1(127).jpg,10.848937246529607,282.07236842105266
1(128).jpg,11.070344129111843,287.8289473684211
1(129).jpg,11.088794702660362,288.30866228070175
1(130).jpg,11.2179487175,291.6666666666667
1(131).jpg,11.310201585242599,294.0652412280702
1(132).jpg,11.27330043814556,293.10581140350877
1(133).jpg,11.34710273233964,295.0246710526316
1(134).jpg,11.2179487175,291.6666666666667
1(135).jpg,11.254849864597041,292.6260964912281
1(136).jpg,11.2179487175,291.6666666666667
1(137).jpg,11.23639929104852,292.1463815789474
1(138).jpg,11.29175101169408,293.5855263157895
1(139).jpg,11.365553305888158,295.5043859649123
1(140).jpg,11.402454452985198,296.4638157894737
1(141).jpg,11.402454452985198,296.4638157894737
1(142).jpg,11.420905026533719,296.9435307017544
1(143).jpg,11.45780617363076,297.90296052631584
1(144).jpg,11.107245276208882,288.78837719298247
1(145).jpg,11.513157894276317,299.3421052631579
1(146).jpg,11.679213056212994,303.6595394736842
1(147).jpg,11.513157894276317,299.3421052631579
1(148).jpg,11.531608467824837,299.82182017543863
1(149).jpg,11.586960188470394,301.2609649122807
1(150).jpg,11.550059041373357,300.30153508771934
1(151).jpg,11.531608467824837,299.82182017543863
1(152).jpg,11.771465923955592,306.0581140350877
1(153).jpg,11.734564776858555,305.09868421052636
1(154).jpg,11.826817644601153,307.49725877192986
1(155).jpg,11.531608467824837,299.82182017543863
1(156).jpg,11.679213056212994,303.6595394736842
1(157).jpg,11.513157894276317,299.3421052631579
1(158).jpg,11.550059041373357,300.30153508771934
1(159).jpg,11.734564776858555,305.09868421052636
1(160).jpg,11.513157894276317,299.3421052631579
1(161).jpg,11.753015350407072,305.578399122807
1(162).jpg,11.716114203310035,304.61896929824564
1(163).jpg,11.531608467824837,299.82182017543863
1(164).jpg,11.679213056212994,303.6595394736842
1(165).jpg,12.02977395363487,312.7741228070176
1(166).jpg,11.586960188470394,301.2609649122807
1(167).jpg,11.97442223298931,311.33497807017545
1(168).jpg,11.937521085892271,310.3755482456141
1(169).jpg,12.140477394925986,315.65241228070175
1(170).jpg,11.550059041373357,300.30153508771934
1(171).jpg,11.86371879169819,308.45668859649123
1(172).jpg,11.826817644601153,307.49725877192986
1(173).jpg,11.789916497504112,306.53782894736844
1(174).jpg,11.99287280653783,311.81469298245617
